id,cluster
2hdNya0b6Cc2YJ8IyaQIWp ,34
52VIdyKqp1pJRSyUQaxKUA ,37
4wOKTOwGVrie2GIbCMEe7U ,10
1IqFh00G2kvvMm8pRMpehA ,8
1BvJmtaXsqtH438BcDPeBb ,8
3LcYYV9ozePfgYYmXv0P3r ,10
70C4NyhjD5OZUMzvWZ3njJ ,26
4etJ8NpS7YJ6vViV2UEJit ,9
5qxFudz7A6PGptviHsz4Yd ,26
4ULv5NMsxr6o7WLVk0fMSp ,25
5pkd9ib1RgbkAd1R9bIOCa ,8
6Rvlwah55rEmg1ufhBz022 ,25
0n2pjCIMKwHSXoYfEbYMfX ,39
5BckPAYcKEJuYs1eV1BHHe ,1
0UAJH0k4k3slcE83a9UGCe ,16
6WCeFNVAXUtNczb7lqLiZU ,38
3lh3iiiJeiBXHSZw6u0kh6 ,39
1QEEqeFIZktqIpPI4jSVSF ,25
6k5QsifpMWtY5ilnzBZ0u4 ,10
3uiMBldZ07pW0ySHDX5gzE ,20
1K1nzhbKCNmrNXi9B07mPF ,1
7zMUCLm1TN9o9JlLISztxO ,18
3TQOqBFEKUEab8CO1pi5A8 ,39
6iXQrhhgBisdfvS34EMTZ3 ,10
4IU1RL4BKvFyXtbTwaHAvW ,20
6tunhVGD8C05MZNjSVIsjw ,1
0VNzEY1G4GLqcNx5qaaTl6 ,10
49RUdNvwSiUTC8fBh4KKoC ,10
1f4iVGDitHYMVBaoc9GXO2 ,8
1H4idkmruFoJBg1DvUv2tY ,1
6hTcuIQa0sxrrByu9wTD7s ,32
714hERk9U1W8FMYkoC83CO ,1
5Wj1rJnCLpMHdLaxsFtJLs ,31
4nXkbcTj3nyww1cHkw5RAP ,29
0HOrDVS349XFcpCYsO2hAP ,29
0KMGxYKeUzK9wc5DZCt3HT ,25
0bRXwKfigvpKZUurwqAlEh ,1
2kkvB3RNRzwjFdGhaUA0tz ,34
3Bh6uInhcVBVvLraGZdkKD ,1
3M5eeHXgG4VplKNcsBC8Dj ,38
3BqqF8suAIzW8655yJfcvh ,26
1Ryxsiacu8pUXIMCVnIQ8J ,20
4BM8yJ0PzBi2ZewpMTOxtx ,39
6H7nDglS6xWpRidbhMwI2L ,8
4pNiE4LCVV74vfIBaUHm1b ,1
1JkZg3eMQTmTn93E8Yd3UL ,8
19Shlms2uTnOjIUg50TXzd ,39
4t0Pj3iBnSCZv5pDEPNmzG ,29
3FGcQkWQlkeB82RdZwlw8V ,8
0UOxp1BpnD8uPQMKU4wKjz ,29
0w4s0d8Qtu0K8dyMcB2tw1 ,20
4N0TP4Rmj6QQezWV88ARNJ ,20
2LawezPeJhN4AWuSB0GtAU ,20
5uRkew0DtfAQmv0oEYNwFF ,17
3M8FzayQWtkvOhqMn2V4T2 ,37
2Xb6wJYGi0QXwURw5WWvI5 ,8
0LoQuiekvzqx7n8flgEKzF ,19
7JFoeg0arawADjGcz9gBnq ,39
6HSXNV0b4M4cLJ7ljgVVeh ,25
2BstRQGodshjGpeDGQiNgo ,38
2SpEHTbUuebeLkgs9QB7Ue ,38
7Jh1bpe76CNTCgdgAdBw4Z ,25
1HOMkjp0nHMaTnfAkslCQj ,18
3Dy4REq8O09IlgiwuHQ3sk ,18
6mHOcVtsHLMuesJkswc0GZ ,38
5p3JunprHCxClJjOmcLV8G ,37
1I7zHEdDx8Ny5RxzYPqsU2 ,18
1Q1b8eVkUPGlpSArl8JAVw ,7
6gTrbqZnyljwXdYQTyBkSx ,29
5ihS6UUlyQAfmp48eSkxuQ ,9
61UuPxxYUvacEH6SHIK3sU ,20
77bNe6jYY8yHdP7orXrz5I ,10
3rqXP37YkEnizabzjM7uIu ,1
0z1MCtPlHy0x1g0XojaduR ,8
6XitzIBDSAbU9gU9lhouQa ,8
6RMo3zv9VjmcGi4V5O3cOL ,1
72ahyckBJfTigJCFCviVN7 ,20
1B5Tp2Ml9nLlmTSJx8xVfI ,26
52dm9op3rbfAkc1LGXgipW ,26
0d8U9eJajtUmiJVXbIO624 ,39
28285KFbyCq8sJofn58qlD ,20
2QKh6t4JnWeTnzQpkNXhzW ,20
2JWKzkQbYsNzx019WyGzaH ,26
1Ehdm1PDlKrdfyBsjwEvd1 ,26
34b3a3Pz9Jlz0092LMyNAB ,18
37Tmv4NnfQeb0ZgUC4fOJj ,4
0SESMeut7QCvKdJLB6pHLM ,1
0EA8k9iH93YEJFaBuRt7Tc ,4
6BmzbaB08O0FjHXeS0cR5b ,7
0s1aSsYlLIEiy16LjFWbdp ,8
0lIoY4ZQsdn5QzhraM9o9u ,6
4uCbetXW9LStYPUjCpBVp9 ,8
6AplSHtiSr0cqimR27ghdV ,1
3c4OULLWwgRqBfA2dJtRuY ,20
2EC9IJj7g0mN1Q5VrZkiYY ,4
01UYpHuzHi4eB9PAbDoPY2 ,25
3FmAUR4SPWa3P1KyDf21Fu ,30
54eZmuggBFJbV7k248bTTt ,9
1BvpeiApX8qhof8Pmi3YlH ,24
5IKLwqBQG6KU6MP2zP80Nu ,29
6RANU8AS5ICU5PEHh8BYtH ,38
562JrM9b7jiu8LgzV62x3o ,26
6OuRbvP4PgbuzBIapVzmFJ ,25
0ofHAoxe9vBkTCp2UQIavz ,20
3D15FZXmjfna7aFfKmEajd ,20
608xszaAxVh4m7NcKJiAbF ,1
63xdwScd1Ai1GigAwQxE8y ,9
1bp2IO61zbQrbWNmKKxg3f ,8
4GhtDORJiSRYxj6M1bv0vX ,18
0ywn1mAGr0E8N5p32JwuHB ,1
2ozTcQyZQmm9tSmc4VZfwU ,1
5Vrczz39CvlD3OGCa6utoA ,1
77oU2rjC5XbjQfNe3bD6so ,38
2WfaOiMkCvy7F5fcp2zZ8L ,29
5huh0htdiJDatAtbHLtpfz ,26
1Jj6MF0xDOMA3Ut2Z368Bx ,8
4kOfxxnW1ukZdsNbCKY9br ,8
7FwBtcecmlpc1sLySPXeGE ,17
0SNGe4xksgp7CGnY5kMXOJ ,8
4NH4xiPQ7TqNGqj6pZV4ki ,39
5ChkMS8OtdzJeqyybCc9R5 ,29
2tUBqZG2AbRi7Q0BIrVrEj ,20
0GONea6G2XdnHWjNZd6zt3 ,18
3koCCeSaVUyrRo3N2gHrd8 ,29
4YwbSZaYeYja8Umyt222Qf ,1
0nd1Vs5BIoIU4TJlzR8KVB ,1
6pPWRBubXOBAHnjl5ZIujB ,20
7gozgbG5EBTukCFWToTRA5 ,20
0A4PZuepTcIQVvA5m7R0M1 ,29
0lzpfrTARexLFXEACKSXTh ,7
31H6au3jhblhr6MMJiXnCq ,1
6apPqjW8ezpKEicAkkBlvO ,16
4tyl9OMKMG8F2L0RUYQMH3 ,18
2olVm1lHicpveMAo4AUDRB ,1
0snPJPxkk0MbTc0xeUvAPt ,31
3OeUlriM0EZHdWleJtjoVr ,31
05wIrZSwuaVWhcv5FfqeH0 ,1
44aTAUBF0g6sMkMNE8I5kd ,34
7aS418hRnOnYrXeyrZilwk ,20
07ABETRdek3ACMpRPvQuaT ,1
77NNZQSqzLNqh2A9JhLRkg ,4
480dDrqG7LO6qDaphHeXlM ,20
2cFl7utlqyZjCXN1G5nRvA ,38
5zA8vzDGqPl2AzZkEYQGKh ,31
0ZfM5XfJTtFPhOxAERRnNY ,20
2vz1CsL5WBsbpBcwgboTAw ,18
4czNORk5MjW5WOn98bki32 ,20
5XsMz0YfEaHZE0MTb1aujs ,20
2vEQ9zBiwbAVXzS2SOxodY ,1
1KsI8NEeAna8ZIdojI3FiT ,1
798fUF6UnRn27xiVuKyJCi ,8
1UvTPXlImVd4jcucK4qJwb ,6
65E62rOSbm7SZbAMYjNTJq ,31
0f6pHbsLzpWxl5CfhOUjBA ,20
63CHa6rmamv9OsehkRD8oz ,34
3nQuDlaVZApyrG6tdsETe0 ,39
3G0ENKW9vzV0SuYKaWFflI ,1
2v7ywbUzCgcVohHaKUcacV ,25
7INi4pMPG4IE0Smx5y4KVf ,20
6mYrhCAGWzTdF8QnKuchXM ,25
7aHRctaQ7vjxVTVmY8OhAA ,1
3oEkrIfXfSh9zGnE7eBzSV ,25
4gvea7UlDkAvsJBPZAd4oB ,16
5izGeTxueiFX1UPFGohY9w ,8
6i8ecOsx4J2Px1maiqzqoG ,20
23l1kVpqMVREiwU1YAlcr4 ,20
1kIu9zpYtWjgrLlsactlna ,29
7sMGwiS4vOMcz86ZY3vKYM ,4
37Q5anxoGWYdRsyeXkkNoI ,38
6Wiamk8BAAP50gAAJopsy2 ,18
2fuCquhmrzHpu5xcA1ci9x ,34
6ADSaE87h8Y3lccZlBJdXH ,34
0qxYx4F3vm1AOnfux6dDxP ,1
37ZJ0p5Jm13JPevGcx4SkF ,20
37BTh5g05cxBIRYMbw8g2T ,29
0J2p4KYdr6Mg4ET6JPlbe1 ,20
2Y90nL1ohB4sgYELDs7uNx ,1
0ire4j2mcGovF5JA1D2cTp ,20
4YBIuDWPsVy9pXLCUBORZN ,10
4CoSCPlKNrWli7E5kFtbcl ,20
7HKez549fwJQDzx3zLjHKC ,1
1A2PWRltFrX8iB8IP3CUgo ,25
5RYLa5P4qweEAKq5U1gdcK ,1
5NwkWwfRJaT55hEPtCmJHx ,4
6V50MyHPGhEmwYu0Wdyf0t ,39
0PXw9NKvolWTo7U9JkNzmc ,16
4m2GdLuOhDt6rFbgOFMHIL ,19
3cbV252akVZInSvJk7jAYX ,6
2374M0fQpWi3dLnB54qaLX ,39
6A8OnjnpShshNpcqWtZRjr ,38
0Zt9fqRK58Y0onY1VwaKp7 ,20
2xcrseImDFEf8Urommws03 ,1
1y748kOQshZECWk5MddfOv ,1
029NqmIySn1kOY305AAhxT ,34
6r20M5DWYdIoCDmDViBxuz ,39
3L7RtEcu1Hw3OXrpnthngx ,29
000u1dTg7y1XCDXi80hbBX ,25
2RWFncSWZEhSRRifqiDNVV ,4
7arHM2KZ0KzIZXFVDRGClI ,1
56GbZVwxMdf1DENCluYS8A ,25
3h04eZTnmFLRMjZajbrp2R ,29
3mvoMBK8QDtnhz8U2L2XK2 ,20
7yBl8YmvcgwwYlazJcvowE ,38
5NoUgO4Kr93QymQGQlBC7b ,26
7wuJGgpTNzbUyn26IOY6rj ,25
1JLn8RhQzHz3qDqsChcmBl ,25
6Nd6ntkzr4t8o1FKPGOSMt ,0
5UU5FbITNm5OunvHQdsKME ,4
1mskmld5ZKEhRaNvYVPoqZ ,1
66S14BkJDxgkYxLl5DCqOz ,20
1KU5EHSz04JhGg3rReGJ0N ,39
07itbZUgkAmBi4CEH5NniJ ,18
7N3PAbqfTjSEU1edb2tY8j ,20
1GjbTNFImFrjFsNdleDe78 ,34
2D4D3hiOf5U0W6SvJoCQph ,4
2TSVJz7sJIUInkzWVJIsCf ,1
2fMAEEhdpXo4ROX5eZcbOg ,20
0qi4b1l0eT3jpzeNHeFXDT ,20
1ot6jEe4w4hYnsOPjd3xKQ ,7
5tE2kEW1Jom3Qc93UPBT79 ,6
4qgZs0RNjdzKAS22lP0QjY ,34
0F1O42piteiHP3dRvKUz6p ,1
17Ng10tIgnYmAitl0SgT3R ,4
6r8k1vznHrzlEKYxL4dZEe ,38
4W4wYHtsrgDiivRASVOINL ,19
0yJvWbn8xQKiDZ84VN5lQG ,1
7Ewz6bJ97vUqk5HdkvguFQ ,6
7j74lucZ59vqN67Ipe2ZcY ,29
54b8qPFqYqIndfdxiLApea ,26
4w3tQBXhn5345eUXDGBWZG ,31
0dOg1ySSI7NkpAe89Zo0b9 ,34
0e3yhVeNaTfKIWQRw9U9sY ,29
1YJ4vpxPL6Wgo8gmRnvqSp ,8
0BTsVL5VMdq5zGNRSTHozJ ,20
5MoDQWMDMaAGDEiWsJfeCi ,9
0Dm43YLUlGdePpSbI1ct8h ,7
1nQRg9q9uwALGzouOX5OyQ ,1
1NCuYqMc8hKMb4cpNTcJbD ,9
0uMMLry3hzWGn3q3loqMkm ,18
1wrT33b6HuKlpk9ziscEUY ,38
1cx2NcSnJYdr3kvHWmX7fF ,9
62LJFaYihsdVrrkgUOJC05 ,1
5JvsxPAHsGxwNq4xto2HtM ,17
4qM461TqtpnP4GLRIXwEnW ,1
1CtAzw53AIXKjAemxy4b1j ,34
6lUXKiuZ4n7fgLJU8wJtBf ,1
1eyq8cjUQ2daFthW2PC2GM ,25
0sKlV58cODrjxGFOyf9IXY ,20
3Cx4yrFaX8CeHwBMReOWXI ,4
5jSz894ljfWE0IcHBSM39i ,20
4ByEFOBuLXpCqvO1kw8Wdm ,6
2J9yZBKajggHsCmoSiaVCw ,20
1ZPlNanZsJSPK5h9YZZFbZ ,38
6RNDeRnWsRMjPdNVgupZCs ,20
3K7Q9PHUWPTaknlbFPThn2 ,20
3yDhZq8f17SmumVmEyCaRN ,20
5tawGZuoaKGinhLIn9U5X4 ,10
5tdKaKLnC4SgtDZ6RlWeal ,31
0Z9UkcT1pnrmLciUJPcMMS ,7
7DFawVSjI88xR9mjnWwURg ,10
5fnOrhQ4KgT5irGCjIccGH ,25
6e40mgJiCid5HRAGrbpGA6 ,6
3APayTEWiUl9Ssep4BOXR2 ,31
1Eb90nmqTrxylKFhcUzW8P ,34
2CT3r93YuSHtm57mjxvjhH ,18
6kvoHl80mfCVTv7XnZkjQn ,4
4pZ2aqPV39Gw3FuHrWKWnM ,34
7lQWRAjyhTpCWFC0jmclT4 ,4
1f3yAtsJtY87CTmM8RLnxf ,20
2goLsvvODILDzeeiT4dAoR ,25
3FteycP8CaXS1MhjcXekVT ,38
6sxptembJVty4sNtcPMAVz ,39
0lnxrQAd9ZxbhBBe7d8FO8 ,1
7p9dd71JR2ucoAuO1Sy0VZ ,20
4VZDv8sASBS8UruUBGTFdk ,1
24fQpRwKFkC3Fe8QtvvrNw ,8
0q90594hk25yo0xZmBTqCd ,31
2AlVWg58iy4Cx6KqD0XYu2 ,20
1d6KS9GH06JAd19uiBy9IE ,25
60Pwcnt2y9ML9VP4gwrcxm ,8
15tHagkk8z306XkyOHqiip ,16
4I7DV3MIgxJGlObiy9s6nx ,29
3tyTt5pEWblt96j1HsXiV5 ,1
3Mmt6Xk0H6VR92PEp6x3hP ,8
0gcjc7Vt5xtcfmJgf6g2IO ,16
0TxXEbxn52XsuAhxb6VFZw ,16
1wb4P4F0sxAQ2KXrRvsx6n ,8
4CcSw8wQAHYf4XNckayPoc ,20
6aXY8SXfIcDU1FTNqo5fHz ,34
1F93GMRPvmWpVP970SzjpH ,8
1di1BEgJYzPvXUuinsYJGP ,29
1GrikfH0jDejDvrxo84n4P ,1
7A0apkTSTvMbSI7yplcmlh ,4
0hrBpAOgrt8RXigk83LLNE ,38
1M2nd8jNUkkwrc1dgBPTJz ,34
7CBy5lwwNECPDjsksQrxxB ,31
1UI0l2L66HJ9AtoEOlHzv4 ,1
013AWvizllIUEC2FOBzOnh ,18
2DZ0asZUifcas2aTEi3SrZ ,16
4n8iSiSWRdaSeSpJMbdk9O ,39
3UpS7kBnkVQYG13pDDFTC4 ,20
6xkryXuiZU360Lngd4sx13 ,1
2Cy7QY8HPLk925AyNAt6OG ,20
4UQLQJu3DNvVkMVglwElU2 ,20
2le9fblYnfoLr9dkZIsJUa ,38
3MjUtNVVq3C8Fn0MP3zhXa ,38
36AWdhZIGLUTkWpJDhe7va ,16
391CwgcBxvUHmEKda2b5In ,31
1OFKUn2VLafrHj7ybnap0Q ,25
1NOeZ7ZIVKMebuza26rofd ,34
6vGW3d8X48CBaLdU0PQbey ,38
0LXosXV9ZvmzIpzUsOMuLv ,1
6SLLoLPDg6XALqgCs9rBX3 ,1
4AOuWMwBYlZ96c07ye2w27 ,34
3GpdNg7Krt9vjc6tgDoKe1 ,34
1PEqh7awkpuepLBSq8ZwqD ,10
2fXNIyzcOjc5Otknzsfi2O ,35
3IDsegNBHC4pjGCOMTQYlU ,20
144JMbvbR5txNzoZ112wo4 ,20
5vKkaZHPzuqQheytfKuXzp ,26
0HKD13PLq2WicViBBhSrOl ,16
1EflNuGtIko1YjBAmbZAQr ,1
0U9TKK9GYryei6Vn45TEdH ,38
3v0uXfyMEZ1lGvBOv1Y4ar ,4
4f6jZRNyjZQ8ltv1txgZUG ,10
0SLtqCrXBRrnkxSOMA3X4W ,25
2aBxt229cbLDOvtL7Xbb9x ,8
6kQz6t5z1FK4uohPh8Kd73 ,38
3ZpQiJ78LKINrW9SQTgbXd ,1
7fLkHVJAJLENmSvhrEHZxV ,37
6CU0zWIWVTEnmWpSjVHM93 ,34
4c6vZqYHFur11FbWATIJ9P ,1
0P6CPJrNJ1Zt755CQTWg3S ,1
6nozDLxeL0TE4MS9GqYU1v ,39
0Uqs7ilt5kGX9NzFDWTBrP ,29
7ziHnshbknkpFLDW5yGBjO ,34
36O7qmyKLHpUY6WdWh8M5g ,9
4rV3AYCf4BBBCkIpyLPwUP ,39
7jIFGkTBIK1UwWaEXMW2Nh ,4
4eHbdreAnSOrDDsFfc4Fpm ,37
4WUnM4KNZ0kjp0CUeoyOnS ,9
6qspW4YKycviDFjHBOaqUY ,18
1umFfZGw8bsBd1a0fLTQI3 ,16
4FCb4CUbFCMNRkI6lYc1zI ,26
4QlzkaRHtU8gAdwqjWmO8n ,17
1yTQ39my3MoNROlFw3RDNy ,20
035aFnfIrO25Hy4PRP6GC7 ,0
27QvYgBk0CHOVHthWnkuWt ,4
75CgD6l7K4qMzZrn4CbZqz ,1
0Ph6L4l8dYUuXFmb71Ajnd ,18
6Qyc6fS4DsZjB2mRW9DsQs ,6
1jI1aLmm5HTwiMtvsbwDJw ,19
3GCpEbJzknVdpvx9WI03x3 ,16
3Nf8oGn1okobzjDcFCvT6n ,25
7ojJ4XvqBhBcteM0zjMebT ,18
69mFxANpGyq9s69LqH3d9G ,38
7zB3ZhA5v33pA4rCdKKGqq ,1
4MIB4aXVS0M0KNVcbQlyOP ,4
6YXWauQKn5nQVhcC4KVplQ ,38
7E81YAfHOaSlnevLjKMghT ,6
3i6qNxyVgIdUZTTi5m25EM ,1
6tXnRSvuNgOq4QcxpIN54r ,8
0z5E34e7ZT3XKMYQNXh6tH ,6
7pUARNBq1Puwna5LrAhosi ,8
1KGi9sZVMeszgZOWivFpxs ,29
2CaseM6BKvQpi6blK8nbxC ,29
4lO57zZGFcj7vSY4QhfVDq ,26
4rvT5iZVOCJeXZrDvy6JFK ,1
225xvV8r1yKMHErSWivnow ,34
5oQx6XZyrOOkGbme8DA9GO ,34
5jOvmh1DYmaiBPETL6HCRY ,29
5qGwqO0lkbBXw4xNfzT7SF ,31
1v2zyAJrChw5JnfafSkwkJ ,4
0lfPPoWG4b3OmhieJ2YDF0 ,25
11mwFrKvLXCbcVGNxffGyP ,18
5kK1Iru9ogP3Iy1zsANU1n ,25
7f0jXNMu2xjQUtmKMuWhGA ,6
5LGqFIVBf3ZUeFBpc87CFS ,20
6J6RWKCPN5RFKHUKEUFjxS ,20
698mT3CTx8JEnp7twwJrGG ,32
76puoNshqjAAocKl5KbmpQ ,26
7mnGQesk1TzQLzQ9bYWZPR ,25
5EVIK1ZxQF78Ryq4hiWj0F ,39
7v02Sn9vYRQ6pc1lqhnkWY ,34
0uqvSVhGgQTIdj9G51vhvv ,1
6rvYf9JxdVpMdIiEbsbsBL ,20
0JN7vUgUolHGHFrOR8xk7S ,9
7woW97CfcWaKtuC6W5BP2K ,10
7B3UAPLYAbwXVgbHSKEaTw ,9
1Cwsd5xI8CajJz795oy4XF ,20
4ePP9So5xRzspjLFVVbj90 ,1
5DiXcVovI0FcY2s0icWWUu ,18
2eHj0klWkwRQuIrNlPpCPa ,6
5lA6mFOvaiienokVbTZEQx ,30
6kWJvPfC4DgUpRsXKNa9z9 ,1
4YACgyR9xdAcyJMBV8H6oX ,29
3nvuPQTw2zuFAVuLsC9IYQ ,25
0IaMMHVbpJ0LrRAeigWOXr ,26
4wYCe9tSmUolNU4WmJKbZy ,8
3l3xTXsUXeWlkPqzMs7mPD ,17
4RADreHMvMkZwsPgPr9z5c ,29
5GorFaKkP2mLREQvhSblIg ,34
1ckU1EhAO0Nr73QYw24SWJ ,24
2SbsvihBJmgNKZ4qkXFWrp ,10
3jS7bB0oXVOwGFZn3aE5NV ,4
5iwyLsQ5yjnCaRrJGyAPZM ,10
3G69vJMWsX6ZohTykad2AU ,18
1Oi2zpmL81Q0yScF1zxaC0 ,29
3kenIsD2tMzxb8XtJlxi5J ,4
3FAclTFfvUuQYnEsptbK8w ,9
5s5t0OFg9lIlBFaCI14K1i ,18
3aw9iWUQ3VrPQltgwvN9Xu ,29
07K4GcCDSTiXUF5ssyTRUM ,20
2PkeVPcL32LA96cK5ySC3c ,20
4TsmezEQVSZNNPv5RJ65Ov ,24
0vg4WnUWvze6pBOJDTq99k ,9
4JehYebiI9JE8sR8MisGVb ,29
5vQXxfGn1bjv5WESrYVVpw ,38
455AfCsOhhLPRc68sE01D8 ,19
2gam98EZKrF9XuOkU13ApN ,29
6ic8OlLUNEATToEFU3xmaH ,34
49FYlytm3dAAraYgpoJZux ,18
1vrd6UOGamcKNGnSHJQlSt ,34
3iJTbZDSnZ676y5qObWDm0 ,34
0iGckQFyv6svOfAbAY9aWJ ,1
6naxalmIoLFWR0siv8dnQQ ,38
0HPD5WQqrq7wPWR7P7Dw1i ,38
2VOomzT6VavJOGBeySqaMc ,29
6RjKVXi31fui9m4dbiGRrL ,1
4wH4dJgrsxONID6KS2tDQM ,1
7LP4Es66zdY7CyjepqmvAg ,20
1QV6tiMFM6fSOKOGLMHYYg ,20
2V4bv1fNWfTcyRJKmej6Sj ,19
4fbaKWFRghusXd4bSBvvfN ,7
1F6oGPF75u9RuHH4BGx9Bf ,1
3sBmTwwsCwty2RNjOOvRVu ,4
6MjiVEJy1YVuJNFu72OH61 ,20
4vp2J1l5RD4gMZwGFLfRAu ,31
4fixebDZAVToLbUCuEloa2 ,25
0JiY190vktuhSGN6aqJdrt ,6
1AWQoqb9bSvzTjaLralEkT ,38
4E5P1XyAFtrjpiIxkydly4 ,25
2gOlrge3YTmYPwsCGgU62K ,4
2igwFfvr1OAGX9SKDCPBwO ,30
7jk7gqyEonmVVYahZN5zhW ,29
4Tn2llBm1g0UlWctmgPL8Z ,20
127uq83uGFapbddqiMUKky ,29
0O45fw2L5vsWpdsOdXwNAR ,29
2lnzGkdtDj5mtlcOW2yRtG ,38
5zF2zGPkL6Ipsn9AfAK6RP ,38
1ctdfJSzp6qF2iDAVdDrfl ,38
24kGngQeXHt0uhffKpq0zj ,20
3oN2Kq1h07LSSBSLYQp0Ns ,20
2wLMMcXV6sRtLijfLZP9oR ,20
4lLtanYk6tkMvooU0tWzG8 ,17
34xZFT7artr3SGqgSoR88L ,4
2yiZyjMEByt9sJBZWnWaDR ,7
3goSVuTt3fDYDP6kRnFwuL ,1
4KTtYhxFtFL7mBwnjkKfLm ,24
2OuNgtXKeCSORKqdl0MxKk ,9
2aI21FnmY7TJVKeMaoQZ0t ,20
4omisSlTk6Dsq2iQD7MA07 ,18
6SKwQghsR8AISlxhcwyA9R ,25
6ajyEEzWZbw8ycDcJAN099 ,38
6Q44rxzH39y2tjic98Spo5 ,33
60jzFy6Nn4M0iD1d94oteF ,16
2Mpj1Ul5OFPyyP4wB62Rvi ,13
0eGsygTp906u18L0Oimnem ,32
2q4rjDy9WhaN3o9MvDbO21 ,1
3NZJlJemX3mzjf56MqC5ML ,25
5WuVWOngcRkMOx9RRLCvui ,1
6RX5iL93VZ5fKmyvNXvF1r ,30
7LqjznQwfrax7MjQXmxqdQ ,24
6LtPIXlIzPOTF8vTecYjRe ,25
1oHClQEgDmmbcEx12Kc5nZ ,20
3F9ByoUqu31xU0I3G5xfVg ,6
6DvgsZ0NiEPV9qYM931T1F ,38
4EWCNWgDS8707fNSZ1oaA5 ,29
2bLqfJjuC5syrsgDsZfGmn ,38
0uqPG793dkDDN7sCUJJIVC ,24
0KpfYajJVVGgQ32Dby7e9i ,38
3oobWqIgYrSRg18uqRuPIF ,20
6St9lR6dhV2tpCNVz7qfrS ,38
22UDw8rSfLbUsaAGTXQ4Z8 ,24
4E6cwWJWZw2zWf7VFbH7wf ,17
3850dYVgOFIXJh5U4BFEWH ,6
360UM2DaiHZPRu0EsrOvMp ,25
1peT7rhuRsVvJVSSd0iXXp ,20
1jUA4rb6ZCv4gby4YU53xq ,28
2gocMpiwnMRLDejlcSJt7J ,31
3EDS89HeAhHiZKlljciK0a ,1
6t6rudGjkLftasgUiSGcPN ,25
3jlbL2OTD5YmIunYzgQTAN ,30
3yfqSUWxFvZELEM4PmlwIR ,38
6dgWWAs5yhWPOtvE1zuoQ1 ,25
2SDx0PooHZI1SQKR0y44bs ,20
6CFPFnS9EcLs2I0nWqtWci ,38
1oQZk2bKBLgP1cbuFKvjkq ,4
7uKcScNXuO3MWw6LowBjW1 ,33
4bCIt1XfHHGWo1UHKM11y9 ,25
0JEqGkvUiMTQmFY6sgL9kg ,17
1mea3bSkSGXuIRvnydlB5b ,17
7uYl7xgDeAOHP98obvrJvB ,25
619bJQ9uDi8dnXzLebFI7y ,25
3Fzlg5r1IjhLk2qRw667od ,4
4SAHTVRe6EBhgAOWl49yPf ,20
456WNXWhDwYOSf5SpTuqxd ,25
3DamFFqW32WihKkTVlwTYQ ,18
1258tSoXDDa43uqT75r5N0 ,17
3GpbwCm3YxiWDvy29Uo3vP ,1
6a8GbQIlV8HBUW3c6Uk9PH ,20
4SRqDmPxYX0pUb5B5ut2Ri ,24
2ygMBIctKIAfbEBcT9065L ,19
3qKGvSu1inEZKwYQnMavNA ,38
6tBdTwcyyGq1HU3PXgZK82 ,6
04KTF78FFg8sOHC1BADqbY ,29
5WQ1hIc5d2EVbRQ8qsj8Uh ,20
3kMrazSvILsgcwtidZd1Qd ,38
25FTMokYEbEWHEdss5JLZS ,20
4fIWvT19w9PR0VVBuPYpWA ,1
69XUpOpjzDKcfdxqZebGiI ,33
16MJqq0vEuW6GRX6faetTm ,20
7LR85XLWw2yXqKBSI5brbG ,24
02jcEwywffn3Tsb48fXmlW ,29
59ZTxQo8rBycIXPLUIKvE2 ,13
5gb9UJkh8TfrNMRYOJNbew ,20
3OWcWJz1c0pIc6L3IDDhpP ,16
1fgvJXlcZ7uIddMpqsqw0L ,38
41nT1Sp6ChR65FbsdLlFHW ,33
4wCD0qOFNRu1Q6O3N6ycm4 ,17
1X1DWw2pcNZ8zSub3uhlNz ,25
5lD0amV3bUehz3Xt80tCQK ,25
2nGFzvICaeEWjIrBrL2RAx ,1
1lkvpmrCaXK8QtliFDcHBO ,25
3ibKnFDaa3GhpPGlOUj7ff ,29
7xRNsqOQOgWbHV1nbXnfXN ,25
7iu0WYLdo4yksKf3seaxzI ,38
3Zwu2K0Qa5sT6teCCHPShP ,7
3AJwUDP919kvQ9QcozQPxg ,16
1PS1QMdUqOal0ai3Gt7sDQ ,33
3E7ZwUMJFqpsDOJzEkBrQ7 ,29
5D2mYZuzcgjpchVY1pmTPh ,13
03yc0G2OoH1Eeyu7Piy8fK ,39
0gs72Zn1Nxin1kvKpo9ee5 ,19
0ntQJM78wzOLVeCUAW7Y45 ,25
2rDwdvBma1O1eLzo29p2cr ,7
7BKLCZ1jbUBVqRi2FVlTVw ,1
2GpHJb7xGNBaIDTrBxjIu6 ,17
1Slwb6dOYkBlWal1PGtnNg ,8
3a1lNhkSLSkpJE4MSHpDu9 ,4
47Slg6LuqLaX0VodpSCvPt ,25
6QPKYGnAW9QozVz2dSWqRg ,39
0nrRP2bk19rLc0orkWPQk2 ,20
2Fxmhks0bxGSBdJ92vM42m ,30
7y2YUIyCuVhBidENVT0068 ,17
3fVnlF4pGqWI9flVENcT28 ,25
4nVBt6MZDDP6tRVdQTgxJg ,34
3QGsuHI8jO1Rx4JWLUh9jd ,33
4uQY80TKE1u4ZQZQKHzVEi ,38
06KyNuuMOX1ROXRhj787tj ,38
